ax,ay,az,qw,qx,qy,qz,droll,dpitch,dyaw,heart,Scenario_Label,Fall
-0.072,0.451,-0.093,-0.4217,0.6194,-0.061,0.6592,-19.1,-8.9,34.0,1023,walk,0
-0.123,0.442,-0.089,-0.4147,0.6202,-0.0595,0.6631,-21.1,-9.8,48.7,1023,walk,0
-0.226,0.438,-0.094,-0.4054,0.6213,-0.0568,0.668,-26.9,-11.5,64.5,1023,walk,0
-0.323,0.415,-0.103,-0.3932,0.6227,-0.0535,0.6743,-37.0,-13.8,81.7,1023,walk,0
-0.414,0.399,-0.1,-0.3775,0.6247,-0.0499,0.6816,-52.1,-16.1,98.8,1023,walk,0
-0.441,0.381,-0.104,-0.3576,0.6276,-0.0469,0.6898,-74.7,-18.8,113.7,1023,walk,0
-0.417,0.333,-0.105,-0.3332,0.6315,-0.0457,0.6985,-100.1,-20.5,124.4,1023,walk,0
-0.355,0.274,-0.109,-0.305,0.6361,-0.0465,0.7072,-120.8,-22.7,129.8,1023,walk,0
-0.283,0.203,-0.108,-0.2745,0.6406,-0.0488,0.7154,-127.7,-24.7,130.1,0,walk,0
-0.195,0.112,-0.075,-0.2443,0.644,-0.0511,0.723,-118.2,-27.1,126.0,0,walk,0
-0.159,0.046,-0.071,-0.2161,0.6462,-0.0517,0.73,-94.7,-27.9,120.4,0,walk,0
-0.17,0.037,-0.094,-0.1913,0.6473,-0.0491,0.7361,-66.0,-26.7,113.1,0,walk,0
-0.219,0.041,-0.109,-0.1705,0.6468,-0.0446,0.7419,-48.1,-24.5,106.8,0,walk,0
-0.242,0.052,-0.14,-0.1516,0.6459,-0.0394,0.7471,-47.0,-21.6,102.4,0,walk,0
-0.22,0.013,-0.211,-0.1323,0.6452,-0.0352,0.7515,-56.4,-18.2,101.5,0,walk,0
-0.182,-0.05,-0.201,-0.112,0.645,-0.032,0.7551,-62.5,-14.0,101.9,0,walk,0
-0.103,-0.084,-0.182,-0.0914,0.645,-0.0289,0.758,-61.1,-10.3,103.8,0,walk,0
-0.001,-0.131,-0.185,-0.0711,0.6453,-0.0248,0.7601,-51.8,-5.3,105.2,0,walk,0
0.058,-0.184,-0.125,-0.0519,0.6458,-0.0188,0.7614,-37.4,-0.2,107.1,0,walk,0
0.077,-0.199,-0.06,-0.034,0.6467,-0.0107,0.7618,-27.4,5.2,109.3,0,walk,0
0.09,-0.215,-0.071,-0.0163,0.648,-0.0019,0.7614,-29.5,10.4,110.9,0,walk,0
0.079,-0.237,-0.076,0.0024,0.6498,0.0059,0.76,-43.4,16.5,111.1,0,walk,0
0.046,-0.285,-0.049,0.0232,0.6521,0.0116,0.7576,-60.8,22.3,111.3,0,walk,0
0.024,-0.325,-0.034,0.0459,0.6546,0.0147,0.7543,-79.8,26.4,109.9,0,walk,0
0.005,-0.367,-0.036,0.0706,0.6572,0.0151,0.7502,-98.3,29.8,107.6,0,walk,0
-0.019,-0.397,-0.043,0.0966,0.6594,0.013,0.7453,-111.4,32.0,104.1,0,walk,0
-0.055,-0.446,-0.04,0.1232,0.6612,0.009,0.7398,-118.3,33.1,98.5,0,walk,0
-0.076,-0.497,-0.046,0.149,0.6626,0.004,0.7339,-116.4,32.7,90.2,0,walk,0
-0.071,-0.549,-0.048,0.1727,0.6636,-0.0012,0.7278,-105.5,32.7,79.3,1023,walk,0
-0.06,-0.597,-0.008,0.1928,0.6647,-0.0059,0.7217,-84.2,32.2,65.1,1023,walk,0
-0.026,-0.629,0.037,0.2081,0.6663,-0.0094,0.7159,-59.1,31.7,48.2,1023,walk,0
0.012,-0.623,0.07,0.2185,0.6684,-0.0122,0.7108,-40.5,30.5,28.9,1023,walk,0
0.035,-0.636,0.112,0.2247,0.6709,-0.0151,0.7065,-25.0,29.7,8.3,1023,walk,0
0.043,-0.622,0.142,0.2265,0.6737,-0.0188,0.7031,-13.3,27.7,-12.0,1023,walk,0
0.038,-0.596,0.16,0.2246,0.6765,-0.0236,0.7008,-4.5,25.6,-32.0,1023,walk,0
-0.017,-0.567,0.162,0.2194,0.6793,-0.0295,0.6996,3.9,23.4,-50.6,1023,walk,0
-0.156,-0.535,0.17,0.2109,0.682,-0.0364,0.6992,14.5,20.6,-67.9,1023,walk,0
-0.277,-0.483,0.185,0.1991,0.6844,-0.0436,0.7,24.7,14.7,-82.5,1023,walk,0
-0.288,-0.419,0.185,0.1847,0.6859,-0.0512,0.7019,29.5,7.3,-95.0,1023,walk,0
-0.248,-0.353,0.161,0.1688,0.6863,-0.0599,0.7048,27.9,1.1,-106.7,1023,walk,0
-0.212,-0.292,0.136,0.1519,0.6855,-0.0702,0.7084,22.6,-3.0,-117.5,1023,walk,0
-0.237,-0.242,0.124,0.1342,0.6839,-0.0822,0.7123,19.7,-5.5,-128.6,0,walk,0
-0.281,-0.19,0.122,0.115,0.6813,-0.0956,0.7164,21.2,-8.5,-140.0,0,walk,0
-0.278,-0.125,0.1,0.0939,0.6775,-0.1102,0.721,24.3,-12.3,-150.9,0,walk,0
-0.237,-0.066,0.057,0.071,0.6725,-0.1254,0.7259,28.7,-15.1,-159.5,0,walk,0
-0.203,-0.014,0.021,0.0469,0.6668,-0.1402,0.7303,35.3,-16.9,-164.8,0,walk,0
-0.274,0.043,0.034,0.0216,0.6606,-0.1537,0.7344,47.0,-18.1,-167.6,0,walk,0
-0.372,0.085,0.036,-0.0048,0.6534,-0.1652,0.7386,60.1,-23.8,-167.3,0,walk,0
-0.414,0.121,-0.018,-0.0321,0.645,-0.1748,0.7431,70.1,-31.1,-163.9,0,walk,0
-0.421,0.205,-0.073,-0.06,0.6348,-0.1836,0.748,72.4,-38.6,-158.2,0,walk,0
-0.382,0.283,-0.105,-0.0865,0.6233,-0.1922,0.7529,64.2,-44.1,-152.2,0,walk,0
-0.423,0.332,-0.087,-0.1109,0.6111,-0.2013,0.7574,52.7,-49.0,-146.3,0,walk,0
-0.365,0.374,-0.108,-0.1326,0.598,-0.2118,0.7614,35.2,-54.7,-140.5,0,walk,0
-0.316,0.426,-0.147,-0.1514,0.5847,-0.224,0.7648,15.5,-57.4,-134.5,0,walk,0
-0.243,0.469,-0.185,-0.1671,0.5715,-0.2382,0.7672,-4.5,-57.7,-127.5,0,walk,0
-0.183,0.493,-0.204,-0.1798,0.559,-0.2538,0.7685,-19.2,-55.4,-118.1,0,walk,0
-0.15,0.475,-0.211,-0.1902,0.5475,-0.2693,0.769,-22.9,-51.7,-104.9,0,walk,0
-0.132,0.465,-0.207,-0.1989,0.5368,-0.2829,0.7695,-16.6,-48.2,-89.4,0,walk,0
-0.141,0.459,-0.211,-0.2063,0.5268,-0.2936,0.7704,-7.3,-45.8,-71.9,0,walk,0
-0.12,0.487,-0.223,-0.212,0.5177,-0.3013,0.7721,-0.5,-44.1,-52.9,0,walk,0
-0.085,0.519,-0.244,-0.2156,0.5096,-0.3067,0.7743,0.9,-41.9,-34.2,0,walk,0
-0.063,0.533,-0.257,-0.2167,0.5027,-0.3105,0.777,-2.4,-39.7,-15.6,0,walk,0
-0.045,0.528,-0.267,-0.2148,0.4974,-0.3133,0.7798,-10.1,-37.9,3.4,0,walk,0
-0.027,0.515,-0.271,-0.2096,0.4937,-0.3155,0.7827,-19.2,-35.3,23.5,1023,walk,0
-0.036,0.493,-0.268,-0.2009,0.4918,-0.317,0.7855,-28.0,-32.5,44.4,1023,walk,0
-0.067,0.445,-0.272,-0.1889,0.4916,-0.3177,0.7883,-34.7,-30.5,64.7,1023,walk,0
-0.108,0.42,-0.278,-0.1736,0.4929,-0.3175,0.7911,-41.6,-28.6,83.9,1023,walk,0
-0.149,0.418,-0.288,-0.1551,0.4956,-0.3168,0.7936,-53.9,-26.9,101.2,1023,walk,0
-0.197,0.37,-0.296,-0.1331,0.4996,-0.3167,0.7951,-70.9,-25.8,115.4,1023,walk,0
-0.235,0.331,-0.295,-0.1078,0.5045,-0.3177,0.7955,-88.2,-24.7,126.7,1023,walk,0
-0.247,0.282,-0.288,-0.0796,0.5099,-0.3199,0.7944,-104.8,-24.6,134.8,1023,walk,0
-0.238,0.248,-0.278,-0.0489,0.5155,-0.3236,0.7918,-121.4,-25.1,139.9,1023,walk,0
-0.23,0.211,-0.275,-0.0162,0.5208,-0.3288,0.7875,-136.9,-26.0,142.9,1023,walk,0
-0.242,0.144,-0.278,0.018,0.5254,-0.3353,0.7817,-147.7,-27.5,144.7,1023,walk,0
-0.247,0.086,-0.272,0.0533,0.5293,-0.3421,0.7745,-152.2,-28.8,146.7,1023,walk,0
-0.24,0.033,-0.274,0.0893,0.5323,-0.3488,0.7661,-155.6,-31.0,148.1,1023,walk,0
-0.228,-0.005,-0.276,0.1257,0.5342,-0.3554,0.7565,-161.8,-32.6,148.5,1023,walk,0
-0.214,-0.066,-0.276,0.1626,0.5349,-0.3625,0.7456,-168.1,-33.7,146.2,1023,walk,0
-0.2,-0.113,-0.285,0.1991,0.5344,-0.3697,0.7334,-169.5,-34.1,142.1,1023,walk,0
-0.195,-0.146,-0.292,0.235,0.5328,-0.3771,0.7201,-171.2,-33.8,137.3,0,walk,0
-0.196,-0.186,-0.303,0.27,0.5298,-0.3844,0.706,-171.4,-32.7,131.0,0,walk,0
-0.182,-0.216,-0.308,0.3036,0.526,-0.3918,0.691,-168.9,-30.4,124.1,0,walk,0
-0.156,-0.219,-0.293,0.3352,0.5215,-0.3992,0.6754,-166.6,-27.0,116.0,0,walk,0
-0.123,-0.231,-0.278,0.3647,0.5165,-0.407,0.6591,-165.2,-23.0,106.8,0,walk,0
-0.1,-0.237,-0.268,0.3921,0.5108,-0.4152,0.6425,-163.0,-18.8,97.2,0,walk,0
-0.083,-0.243,-0.252,0.4175,0.5045,-0.4238,0.6256,-159.3,-14.9,87.7,0,walk,0
-0.077,-0.249,-0.251,0.4411,0.4976,-0.4325,0.6088,-155.0,-11.7,78.8,0,walk,0
-0.057,-0.26,-0.254,0.4628,0.4902,-0.4411,0.5922,-149.4,-9.5,71.3,0,walk,0
-0.044,-0.261,-0.248,0.4828,0.4825,-0.4496,0.5759,-143.5,-7.2,64.3,0,walk,0
-0.036,-0.252,-0.233,0.5011,0.4746,-0.4579,0.5601,-139.4,-6.0,57.7,0,walk,0
-0.042,-0.241,-0.241,0.5182,0.4662,-0.4663,0.5445,-138.3,-4.6,51.9,0,walk,0
-0.041,-0.247,-0.248,0.5343,0.4572,-0.475,0.5289,-138.6,-2.6,47.3,0,walk,0
-0.005,-0.255,-0.241,0.5495,0.4478,-0.4838,0.5131,-137.7,-0.5,44.0,0,walk,0
0.022,-0.264,-0.226,0.5637,0.4383,-0.4926,0.4973,-134.1,2.6,41.5,0,walk,0
0.001,-0.246,-0.203,0.5767,0.429,-0.5012,0.4816,-129.8,5.3,39.2,0,walk,0
-0.001,-0.249,-0.214,0.5888,0.4198,-0.5097,0.4659,-127.3,7.0,37.3,0,walk,0
-0.001,-0.256,-0.202,0.6001,0.4108,-0.5179,0.4503,-123.0,9.5,35.8,0,walk,0
0.0,-0.287,-0.174,0.6103,0.4023,-0.5257,0.4349,-115.0,12.4,34.9,0,walk,0
0.004,-0.304,-0.135,0.6191,0.3948,-0.533,0.4202,-102.0,15.6,33.5,1023,walk,0
0.0,-0.31,-0.096,0.6262,0.3889,-0.5394,0.4067,-87.0,18.7,31.3,1023,walk,0
-0.007,-0.332,-0.06,0.6317,0.3845,-0.5452,0.3946,-71.1,21.6,28.2,1023,walk,0
0.0,-0.341,-0.022,0.6355,0.3816,-0.5502,0.3842,-55.5,24.1,24.0,1023,walk,0
0.003,-0.346,0.035,0.6377,0.38,-0.5547,0.3756,-41.5,25.3,18.7,1023,walk,0
0.016,-0.338,0.071,0.6386,0.3792,-0.5589,0.3687,-31.2,25.4,12.6,1023,walk,0
0.007,-0.319,0.102,0.6385,0.3786,-0.5629,0.3633,-25.5,24.8,5.2,1023,walk,0
0.001,-0.285,0.118,0.6379,0.3774,-0.5671,0.3591,-25.8,23.4,-2.5,1023,walk,0
-0.023,-0.26,0.119,0.6371,0.3749,-0.5718,0.3555,-31.1,21.0,-10.1,1023,walk,0
-0.032,-0.268,0.127,0.6364,0.3712,-0.5769,0.3524,-33.3,19.2,-15.5,1023,walk,0
-0.037,-0.282,0.149,0.6355,0.367,-0.582,0.35,-29.2,16.6,-19.5,1023,walk,0
-0.031,-0.28,0.159,0.6343,0.363,-0.5865,0.3488,-20.0,13.0,-22.1,1023,walk,0
-0.008,-0.269,0.154,0.6327,0.3598,-0.59,0.3493,-8.5,9.2,-24.8,1023,walk,0
0.018,-0.245,0.139,0.6305,0.3571,-0.5926,0.3515,0.8,5.0,-28.2,1023,walk,0
0.044,-0.223,0.107,0.6281,0.3545,-0.5946,0.355,5.4,1.1,-32.0,1023,walk,0
0.051,-0.221,0.079,0.6257,0.3517,-0.5962,0.3594,8.7,-1.7,-34.6,1023,walk,0
0.006,-0.206,0.071,0.623,0.349,-0.5974,0.3646,13.0,-4.1,-36.2,0,walk,0
-0.035,-0.176,0.057,0.6204,0.3463,-0.5981,0.3705,13.4,-7.6,-38.1,0,walk,0
-0.033,-0.155,0.022,0.618,0.3424,-0.5988,0.377,10.0,-11.0,-40.2,0,walk,0
-0.023,-0.137,-0.009,0.6157,0.3371,-0.5999,0.3838,4.7,-13.7,-42.9,0,walk,0
-0.024,-0.124,-0.027,0.6135,0.3309,-0.6013,0.3904,1.2,-15.8,-46.5,0,walk,0
-0.044,-0.121,-0.036,0.6112,0.3242,-0.6028,0.3972,2.1,-17.2,-50.3,0,walk,0
-0.121,-0.081,-0.023,0.6087,0.3173,-0.604,0.4048,5.7,-19.2,-55.2,0,walk,0
-0.152,-0.019,-0.056,0.6063,0.3099,-0.605,0.4124,-1.1,-23.5,-61.1,0,walk,0
-0.146,0.014,-0.104,0.6043,0.3008,-0.6068,0.4194,-13.7,-26.4,-67.6,0,walk,0
-0.132,0.039,-0.117,0.6027,0.2897,-0.6098,0.4253,-28.2,-27.5,-73.1,0,walk,0
-0.114,0.053,-0.121,0.6013,0.2768,-0.6136,0.4302,-37.5,-27.0,-77.1,0,walk,0
-0.113,0.076,-0.123,0.6,0.2621,-0.6176,0.4355,-40.8,-25.5,-80.3,0,walk,0
-0.117,0.102,-0.138,0.5982,0.2471,-0.6218,0.4407,-40.5,-23.8,-82.3,0,walk,0
-0.097,0.13,-0.156,0.596,0.2322,-0.6259,0.4459,-38.4,-21.7,-82.1,0,walk,0
-0.072,0.161,-0.168,0.5934,0.218,-0.6298,0.4511,-35.0,-19.2,-79.4,0,walk,0
-0.047,0.184,-0.159,0.5905,0.2047,-0.6334,0.4561,-29.8,-16.8,-74.2,0,walk,0
-0.029,0.205,-0.151,0.5874,0.193,-0.6363,0.461,-22.2,-14.3,-66.9,0,walk,0
-0.026,0.223,-0.144,0.5845,0.1831,-0.6385,0.4658,-15.5,-12.6,-57.6,0,walk,0
-0.015,0.237,-0.146,0.582,0.175,-0.64,0.47,-11.1,-11.8,-46.8,0,walk,0
-0.006,0.252,-0.147,0.5802,0.1684,-0.6409,0.4734,-9.3,-10.5,-35.6,0,walk,0
0.003,0.272,-0.145,0.5791,0.1633,-0.6416,0.4755,-11.3,-9.4,-24.7,1023,walk,0
0.014,0.278,-0.131,0.579,0.159,-0.6423,0.4762,-15.7,-9.0,-14.0,1023,walk,0
0.015,0.268,-0.127,0.5798,0.1554,-0.6432,0.4752,-20.6,-8.6,-3.5,1023,walk,0
0.006,0.229,-0.124,0.5815,0.1527,-0.6441,0.4727,-23.4,-8.5,6.6,1023,walk,0
-0.015,0.191,-0.121,0.584,0.1506,-0.645,0.4691,-25.6,-9.4,14.5,1023,walk,0
-0.017,0.174,-0.119,0.5873,0.1489,-0.6458,0.4645,-30.0,-10.1,19.1,1023,walk,0
-0.022,0.163,-0.12,0.591,0.147,-0.6468,0.4589,-35.8,-10.8,21.5,1023,walk,0
-0.028,0.139,-0.126,0.595,0.1447,-0.6481,0.4526,-39.5,-11.8,22.9,1023,walk,0
-0.031,0.121,-0.121,0.5993,0.1422,-0.6494,0.4459,-41.2,-12.9,24.4,1023,walk,0
-0.049,0.097,-0.117,0.6038,0.1396,-0.6506,0.4387,-42.9,-14.0,27.1,1023,walk,0
-0.069,0.095,-0.119,0.6088,0.1372,-0.6516,0.4309,-45.0,-15.6,31.3,1023,walk,0
-0.077,0.096,-0.12,0.6143,0.1347,-0.6526,0.4224,-49.5,-17.1,35.7,1023,walk,0
-0.079,0.093,-0.128,0.6203,0.1321,-0.6537,0.4126,-56.0,-17.8,40.2,1023,walk,0
-0.062,0.082,-0.133,0.6268,0.1292,-0.655,0.4017,-62.9,-18.2,44.0,1023,walk,0
-0.048,0.078,-0.127,0.6334,0.1259,-0.6565,0.3895,-68.7,-17.2,47.2,1023,walk,0
-0.037,0.071,-0.126,0.6402,0.1224,-0.6584,0.3762,-74.3,-16.3,49.9,0,walk,0
-0.035,0.059,-0.116,0.6469,0.1187,-0.6605,0.362,-78.1,-14.6,51.6,0,walk,0
-0.007,0.05,-0.108,0.6532,0.115,-0.663,0.3469,-80.6,-13.3,53.0,0,walk,0
0.015,0.035,-0.1,0.6589,0.1116,-0.666,0.3311,-80.3,-11.6,53.7,0,walk,0
0.019,0.019,-0.084,0.6642,0.1085,-0.6688,0.3156,-76.3,-9.8,54.4,0,walk,0
-0.012,0.01,-0.066,0.6692,0.1061,-0.6711,0.3005,-70.2,-8.1,55.5,0,walk,0
-0.052,0.003,-0.053,0.6739,0.1046,-0.6731,0.2859,-65.3,-6.7,57.2,0,walk,0
-0.1,0.01,-0.045,0.6783,0.1036,-0.6748,0.2713,-65.8,-5.8,58.8,0,walk,0
-0.106,-0.002,-0.047,0.6827,0.1026,-0.6765,0.256,-69.8,-4.8,61.1,0,walk,0
-0.086,-0.04,-0.035,0.6869,0.1013,-0.6784,0.24,-71.9,-2.5,64.5,0,walk,0
-0.07,-0.078,-0.013,0.6907,0.1004,-0.6801,0.2239,-68.1,-0.2,68.1,0,walk,0
-0.062,-0.113,0.009,0.6942,0.1005,-0.6815,0.2085,-58.1,2.3,71.2,0,walk,0
-0.032,-0.138,0.022,0.6971,0.1022,-0.6824,0.1944,-43.5,4.0,73.3,0,walk,0
-0.022,-0.159,0.033,0.6996,0.1057,-0.6828,0.1819,-30.9,5.0,74.1,0,walk,0
-0.009,-0.174,0.045,0.7016,0.1109,-0.6828,0.1704,-20.3,5.6,73.1,0,walk,0
-0.002,-0.191,0.058,0.7034,0.1176,-0.6825,0.1595,-13.5,4.9,70.9,0,walk,0
-0.001,-0.232,0.066,0.705,0.1245,-0.6819,0.1495,-9.8,4.2,66.7,0,walk,0
0.02,-0.198,0.058,0.7064,0.1312,-0.6811,0.1405,-9.8,2.5,62.1,0,walk,0
0.026,-0.245,0.05,0.7078,0.1368,-0.6803,0.1316,-14.1,2.3,57.1,0,walk,0
0.034,-0.272,0.045,0.7091,0.1414,-0.6797,0.123,-16.1,2.7,52.1,0,walk,0
0.031,-0.3,0.066,0.7101,0.1454,-0.6792,0.1149,-15.2,3.6,47.4,1023,walk,0
0.026,-0.318,0.082,0.7109,0.149,-0.6788,0.1074,-14.3,4.3,43.4,1023,walk,0
0.032,-0.345,0.077,0.7115,0.1522,-0.6785,0.1005,-13.4,4.4,40.0,1023,walk,0
0.045,-0.37,0.084,0.712,0.1553,-0.6782,0.0941,-11.1,4.1,36.9,1023,walk,0
0.059,-0.394,0.096,0.7124,0.1584,-0.6778,0.0886,-7.5,3.3,33.4,1023,walk,0
0.055,-0.417,0.102,0.7126,0.1616,-0.6774,0.0841,-1.1,2.5,28.9,1023,walk,0
0.041,-0.439,0.101,0.7126,0.1651,-0.6769,0.0811,7.5,1.7,23.5,1023,walk,0
0.02,-0.45,0.094,0.7124,0.1691,-0.6763,0.0801,17.7,1.1,17.0,1023,walk,0
0.0,-0.459,0.084,0.7118,0.1735,-0.6757,0.0812,28.1,0.0,9.7,1023,walk,0
-0.019,-0.456,0.069,0.7109,0.1783,-0.675,0.0845,38.8,-0.7,1.1,1023,walk,0
-0.028,-0.448,0.064,0.7095,0.1834,-0.6743,0.0902,48.7,-1.7,-8.5,1023,walk,0
-0.031,-0.43,0.058,0.7078,0.1882,-0.6736,0.0983,56.6,-2.3,-19.3,1023,walk,0
-0.031,-0.408,0.056,0.7057,0.1926,-0.673,0.1085,62.2,-2.6,-31.0,1023,walk,0
-0.028,-0.382,0.044,0.7031,0.196,-0.6727,0.1208,66.0,-2.4,-43.4,1023,walk,0
-0.049,-0.353,0.041,0.6999,0.1985,-0.6726,0.1349,69.5,-2.1,-54.7,0,walk,0
-0.101,-0.328,0.033,0.6961,0.2002,-0.6726,0.1508,74.7,-1.8,-64.5,0,walk,0
-0.16,-0.291,0.031,0.6917,0.2015,-0.6726,0.1683,80.8,-2.6,-71.9,0,walk,0
-0.208,-0.256,0.027,0.6869,0.2027,-0.6722,0.1872,85.4,-4.4,-77.0,0,walk,0
-0.216,-0.208,0.019,0.6816,0.203,-0.6715,0.2077,88.5,-7.2,-81.4,0,walk,0
-0.21,-0.161,0.016,0.6761,0.2024,-0.6702,0.2294,89.0,-10.1,-85.6,0,walk,0
-0.221,-0.116,0.014,0.6705,0.2012,-0.6684,0.2511,87.1,-13.3,-89.8,0,walk,0
-0.276,-0.038,-0.026,0.6593,0.1961,-0.6636,0.2938,75.5,-19.9,-99.9,0,walk,0
-0.28,-0.005,-0.036,0.6537,0.1912,-0.6611,0.3142,62.6,-21.8,-105.9,0,walk,0
-0.248,0.036,-0.035,0.6483,0.1836,-0.6595,0.333,41.9,-21.8,-114.2,0,walk,0
-0.201,0.083,-0.042,0.6429,0.1729,-0.6589,0.3499,19.6,-22.0,-122.9,0,walk,0
-0.16,0.12,-0.082,0.6373,0.1583,-0.6597,0.3653,0.2,-22.9,-130.5,0,walk,0
-0.165,0.142,-0.117,0.6315,0.1408,-0.661,0.3798,-12.2,-23.5,-133.3,0,walk,0
-0.183,0.151,-0.14,0.6256,0.1224,-0.6623,0.3934,-11.7,-24.9,-131.1,0,walk,0
-0.184,0.194,-0.167,0.6199,0.1051,-0.6625,0.407,-2.7,-26.5,-123.4,0,walk,0
-0.154,0.228,-0.187,0.6144,0.0898,-0.6614,0.4205,7.9,-27.6,-112.6,0,walk,0
-0.106,0.279,-0.211,0.6094,0.0769,-0.6591,0.4337,17.2,-27.1,-100.4,0,walk,0
-0.054,0.334,-0.221,0.605,0.0661,-0.6559,0.4463,20.3,-25.6,-88.4,0,walk,0
-0.009,0.383,-0.236,0.6011,0.0568,-0.6527,0.4575,17.8,-23.1,-77.8,0,walk,0
0.018,0.416,-0.216,0.5975,0.0484,-0.6499,0.467,11.9,-19.9,-68.0,0,walk,0
0.036,0.434,-0.223,0.5944,0.0406,-0.6478,0.4746,4.7,-17.3,-58.3,0,walk,0
0.037,0.449,-0.224,0.5917,0.0334,-0.6464,0.4804,-1.6,-14.7,-47.8,1023,walk,0
0.047,0.457,-0.206,0.5898,0.027,-0.6456,0.4842,-7.0,-12.7,-36.9,1023,walk,0
0.051,0.451,-0.199,0.5885,0.0216,-0.6453,0.4863,-12.5,-10.9,-25.0,1023,walk,0
0.056,0.444,-0.188,0.5881,0.0171,-0.6457,0.4866,-16.6,-8.0,-13.0,1023,walk,0
0.026,0.432,-0.179,0.5883,0.0141,-0.6466,0.4853,-17.7,-4.3,0.1,1023,walk,0
-0.005,0.401,-0.156,0.5892,0.013,-0.6477,0.4827,-14.4,-0.5,14.6,1023,walk,0
-0.028,0.384,-0.129,0.591,0.0146,-0.6487,0.4791,-6.7,2.3,30.0,1023,walk,0
-0.052,0.362,-0.107,0.5939,0.0189,-0.6491,0.4748,-0.1,3.7,46.0,1023,walk,0
-0.068,0.34,-0.091,0.5979,0.0255,-0.6491,0.4693,3.0,3.0,61.0,1023,walk,0
-0.078,0.325,-0.078,0.6032,0.0337,-0.6488,0.4625,2.0,1.3,74.4,1023,walk,0
-0.079,0.307,-0.079,0.6097,0.0428,-0.6482,0.454,-2.1,-0.9,86.0,1023,walk,0
-0.096,0.281,-0.088,0.6171,0.0524,-0.6476,0.4437,-8.3,-3.5,95.7,1023,walk,0
-0.144,0.254,-0.096,0.6254,0.0621,-0.6471,0.4315,-15.3,-5.3,103.9,1023,walk,0
-0.245,0.223,-0.108,0.6342,0.0717,-0.6466,0.4175,-23.2,-6.3,111.3,0,walk,0
-0.347,0.192,-0.13,0.6436,0.0812,-0.6463,0.4016,-32.3,-6.5,118.8,0,walk,0
-0.419,0.165,-0.15,0.6532,0.0903,-0.6464,0.3835,-43.3,-5.2,125.7,0,walk,0
-0.406,0.129,-0.161,0.6629,0.0988,-0.6472,0.3631,-57.5,-2.2,130.9,0,walk,0
-0.332,0.069,-0.135,0.6721,0.1062,-0.6487,0.3404,-69.4,1.8,132.7,0,walk,0
-0.193,0.005,-0.09,0.6806,0.113,-0.651,0.3164,-74.0,5.3,130.9,0,walk,0
-0.093,-0.043,-0.049,0.6876,0.1193,-0.6536,0.2925,-70.4,8.0,124.5,0,walk,0
-0.057,-0.109,-0.043,0.6935,0.1254,-0.6557,0.2707,-57.8,8.9,116.3,0,walk,0
-0.071,-0.148,-0.066,0.6982,0.1323,-0.6568,0.2518,-38.4,9.4,106.4,0,walk,0
-0.097,-0.161,-0.074,0.7021,0.1409,-0.6567,0.2361,-18.0,9.3,94.9,0,walk,0
-0.111,-0.129,-0.073,0.7048,0.1501,-0.6561,0.2239,-4.6,9.1,81.6,0,walk,0
-0.098,-0.091,-0.068,0.7061,0.158,-0.656,0.2146,-3.4,8.9,68.3,0,walk,0
-0.097,-0.069,-0.061,0.7069,0.1642,-0.6562,0.2061,-12.9,9.5,57.9,0,walk,0
-0.053,-0.062,-0.049,0.7078,0.1678,-0.6572,0.197,-29.5,11.2,51.0,0,walk,0
-0.018,-0.078,-0.038,0.7088,0.1687,-0.659,0.1863,-47.8,13.1,48.5,0,walk,0
0.022,-0.11,-0.039,0.7099,0.1672,-0.6615,0.1742,-61.7,14.8,48.1,0,walk,0
0.07,-0.153,-0.021,0.7109,0.1641,-0.6645,0.1611,-67.2,16.8,47.6,0,walk,0
0.102,-0.201,-0.012,0.7119,0.1618,-0.6672,0.1475,-59.2,18.6,46.3,0,walk,0
0.101,-0.231,0.002,0.7121,0.1612,-0.6696,0.1355,-41.2,19.8,43.5,0,walk,0
0.086,-0.25,0.009,0.7116,0.1629,-0.6716,0.1262,-20.0,20.3,40.2,0,walk,0
0.046,-0.255,0.027,0.7103,0.1664,-0.6733,0.1195,-4.8,21.0,36.4,0,walk,0
0.033,-0.288,0.064,0.7085,0.171,-0.6749,0.1147,5.2,21.6,33.5,0,walk,0
0.024,-0.301,0.119,0.7063,0.1762,-0.6765,0.111,9.4,22.0,30.0,1023,walk,0
0.009,-0.329,0.155,0.7038,0.1812,-0.6783,0.1079,8.5,21.9,24.0,1023,walk,0
-0.014,-0.33,0.176,0.7014,0.1847,-0.6802,0.1056,4.0,20.7,14.9,1023,walk,0
0.012,-0.324,0.178,0.6991,0.1865,-0.6823,0.1036,-4.9,19.0,4.8,1023,walk,0
0.039,-0.358,0.187,0.6971,0.1859,-0.6847,0.1021,-8.7,17.5,-5.3,1023,walk,0
0.044,-0.395,0.211,0.695,0.1845,-0.6873,0.1019,-1.9,15.6,-13.9,1023,walk,0
0.033,-0.417,0.227,0.6927,0.1837,-0.6895,0.1041,15.1,12.9,-19.4,1023,walk,0
0.017,-0.413,0.226,0.69,0.185,-0.6911,0.1091,36.8,9.3,-21.5,1023,walk,0
-0.009,-0.388,0.207,0.6871,0.1885,-0.6918,0.1171,56.6,5.0,-22.0,1023,walk,0
-0.054,-0.367,0.184,0.684,0.1939,-0.6915,0.1274,72.4,0.2,-21.9,1023,walk,0
